"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"08:46:56.6450178 AM","DllHost.exe","27228","RegOpenKey","HKLM\BCD00000000\Objects\{d66b40b3-ddb0-11eb-ab9e-d9dfc9e504a2}\Description","SUCCESS","Desired Access: Read, Write DAC"
"08:46:56.6450307 AM","DllHost.exe","27228","RegQueryValue","HKLM\BCD00000000\Objects\{d66b40b3-ddb0-11eb-ab9e-d9dfc9e504a2}\Description\Type","BUFFER TOO SMALL","Length: 0"
"08:46:56.6450403 AM","DllHost.exe","27228","RegQueryValue","HKLM\BCD00000000\Objects\{d66b40b3-ddb0-11eb-ab9e-d9dfc9e504a2}\Description\Type","SUCCESS","Type: REG_DWORD, Length: 4, Data: 805306368"
"08:46:56.6450513 AM","DllHost.exe","27228","RegSetKeySecurity","HKLM\BCD00000000\Objects\{d66b40b3-ddb0-11eb-ab9e-d9dfc9e504a2}\Description","SUCCESS",""
"08:46:56.6450663 AM","DllHost.exe","27228","RegCloseKey","HKLM\BCD00000000\Objects\{d66b40b3-ddb0-11eb-ab9e-d9dfc9e504a2}\Description","SUCCESS",""
"08:46:56.6450790 AM","DllHost.exe","27228","RegSetKeySecurity","HKLM\BCD00000000\Objects\{d66b40b3-ddb0-11eb-ab9e-d9dfc9e504a2}","SUCCESS",""
"08:46:56.6450938 AM","DllHost.exe","27228","RegCloseKey","HKLM\BCD00000000\Objects\{d66b40b3-ddb0-11eb-ab9e-d9dfc9e504a2}","SUCCESS",""
"08:46:56.6451490 AM","DllHost.exe","27228","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{699aa2f1-a42e-40df-babe-3aaad2bb6a47}","NAME NOT FOUND","Desired Access: All Access"
"08:46:56.6484089 AM","DllHost.exe","27228","RegSetKeySecurity","HKLM\BCD00000000\Objects","SUCCESS",""
"08:46:56.6484359 AM","DllHost.exe","27228","RegCloseKey","HKLM\BCD00000000\Objects","SUCCESS",""
"08:46:56.6484676 AM","DllHost.exe","27228","RegOpenKey","HKLM\BCD00000000\Objects","SUCCESS","Desired Access: Read, Write DAC"
"08:46:56.6484865 AM","DllHost.exe","27228","RegOpenKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}","SUCCESS","Desired Access: Write DAC"
"08:46:56.6485056 AM","DllHost.exe","27228","RegSetKeySecurity","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}","SUCCESS",""
"08:46:56.6485280 AM","DllHost.exe","27228","RegOpenKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}","SUCCESS","Desired Access: All Access"
"08:46:56.6485427 AM","DllHost.exe","27228","RegCloseKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}","SUCCESS",""
"08:46:56.6485545 AM","DllHost.exe","27228","RegSetKeySecurity","HKLM\BCD00000000\Objects","SUCCESS",""
"08:46:56.6485711 AM","DllHost.exe","27228","RegCloseKey","HKLM\BCD00000000\Objects","SUCCESS",""
"08:46:56.6485825 AM","DllHost.exe","27228","RegOpenKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Description","SUCCESS","Desired Access: Read, Write DAC"
"08:46:56.6485940 AM","DllHost.exe","27228","RegQueryValue","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Description\FirmwareVariable","BUFFER TOO SMALL","Length: 0"
"08:46:56.6486049 AM","DllHost.exe","27228","RegQueryValue","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Description\FirmwareVariable","SUCCESS","Type: REG_BINARY, Length: 336, Data: 01 00 00 00 50 01 00 00 00 00 00 00 05 00 00 00"
"08:46:56.6486172 AM","DllHost.exe","27228","RegCloseKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Description","SUCCESS",""
"08:46:56.6486285 AM","DllHost.exe","27228","RegQueryKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}","BUFFER TOO SMALL","Query: Basic, Length: 0"
"08:46:56.6486387 AM","DllHost.exe","27228","RegQueryKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}","SUCCESS","Query: Basic, Name: {9dea862c-5cdd-4e70-acc1-f32b344d4795}"
"08:46:56.6486532 AM","DllHost.exe","27228","RegOpenKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements","SUCCESS","Desired Access: Read, Write DAC"
"08:46:56.6486650 AM","DllHost.exe","27228","RegOpenKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000004","SUCCESS","Desired Access: Read, Write DAC"
"08:46:56.6486805 AM","DllHost.exe","27228","RegQueryValue","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000004\Element","BUFFER TOO SMALL","Length: 0"
"08:46:56.6486928 AM","DllHost.exe","27228","RegQueryValue","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000004\Element","SUCCESS","Type: REG_SZ, Length: 42, Data: Windows Boot Manager"
"08:46:56.6487079 AM","DllHost.exe","27228","RegSetKeySecurity","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000004","SUCCESS",""
"08:46:56.6487372 AM","DllHost.exe","27228","RegCloseKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000004","SUCCESS",""
"08:46:56.6487487 AM","DllHost.exe","27228","RegSetKeySecurity","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements","SUCCESS",""
"08:46:56.6487683 AM","DllHost.exe","27228","RegCloseKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements","SUCCESS",""
"08:46:56.6487784 AM","DllHost.exe","27228","RegQueryKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}","BUFFER TOO SMALL","Query: Basic, Length: 0"
"08:46:56.6487880 AM","DllHost.exe","27228","RegQueryKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}","SUCCESS","Query: Basic, Name: {9dea862c-5cdd-4e70-acc1-f32b344d4795}"
"08:46:56.6488019 AM","DllHost.exe","27228","RegOpenKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements","SUCCESS","Desired Access: Read, Write DAC"
"08:46:56.6488133 AM","DllHost.exe","27228","RegOpenKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000004","SUCCESS","Desired Access: Read, Write DAC"
"08:46:56.6488232 AM","DllHost.exe","27228","RegQueryValue","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000004\Element","BUFFER TOO SMALL","Length: 0"
"08:46:56.6488329 AM","DllHost.exe","27228","RegQueryValue","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000004\Element","SUCCESS","Type: REG_SZ, Length: 42, Data: Windows Boot Manager"
"08:46:56.6488452 AM","DllHost.exe","27228","RegSetKeySecurity","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000004","SUCCESS",""
"08:46:56.6488609 AM","DllHost.exe","27228","RegCloseKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000004","SUCCESS",""
"08:46:56.6488715 AM","DllHost.exe","27228","RegSetKeySecurity","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements","SUCCESS",""
"08:46:56.6488863 AM","DllHost.exe","27228","RegCloseKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements","SUCCESS",""
"08:46:56.6489452 AM","DllHost.exe","27228","RegQueryKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}","SUCCESS","Query: Name"
"08:46:56.6489605 AM","DllHost.exe","27228","RegOpenKey","HKLM\BCD00000000","SUCCESS","Desired Access: Write DAC"
"08:46:56.6489752 AM","DllHost.exe","27228","RegSetKeySecurity","HKLM\BCD00000000","SUCCESS",""
"08:46:56.6489922 AM","DllHost.exe","27228","RegOpenKey","HKLM\BCD00000000","SUCCESS","Desired Access: Read/Write, Write DAC"
"08:46:56.6490036 AM","DllHost.exe","27228","RegCloseKey","HKLM\BCD00000000","SUCCESS",""
"08:46:56.6490169 AM","DllHost.exe","27228","RegOpenKey","HKLM\BCD00000000\Description","SUCCESS","Desired Access: Read, Write DAC"
"08:46:56.6490277 AM","DllHost.exe","27228","RegQueryValue","HKLM\BCD00000000\Description\System","BUFFER TOO SMALL","Length: 0"
"08:46:56.6490382 AM","DllHost.exe","27228","RegQueryValue","HKLM\BCD00000000\Description\System","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"08:46:56.6490495 AM","DllHost.exe","27228","RegCloseKey","HKLM\BCD00000000\Description","SUCCESS",""
"08:46:56.6490599 AM","DllHost.exe","27228","RegOpenKey","HKLM\BCD00000000\Description","SUCCESS","Desired Access: Read, Write DAC"
"08:46:56.6490697 AM","DllHost.exe","27228","RegQueryValue","HKLM\BCD00000000\Description\TreatAsSystem","BUFFER TOO SMALL","Length: 0"
"08:46:56.6490795 AM","DllHost.exe","27228","RegQueryValue","HKLM\BCD00000000\Description\TreatAsSystem","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"08:46:56.6490908 AM","DllHost.exe","27228","RegCloseKey","HKLM\BCD00000000\Description","SUCCESS",""
"08:46:56.6491016 AM","DllHost.exe","27228","RegSetKeySecurity","HKLM\BCD00000000","SUCCESS",""
"08:46:56.6491196 AM","DllHost.exe","27228","RegCloseKey","HKLM\BCD00000000","SUCCESS",""
"08:46:56.6491306 AM","DllHost.exe","27228","RegOpenKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Description","SUCCESS","Desired Access: Read, Write DAC"
"08:46:56.6491434 AM","DllHost.exe","27228","RegQueryValue","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Description\Type","BUFFER TOO SMALL","Length: 0"
"08:46:56.6491537 AM","DllHost.exe","27228","RegQueryValue","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Description\Type","SUCCESS","Type: REG_DWORD, Length: 4, Data: 269484034"
"08:46:56.6491655 AM","DllHost.exe","27228","RegSetKeySecurity","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Description","SUCCESS",""
"08:46:56.6491812 AM","DllHost.exe","27228","RegCloseKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Description","SUCCESS",""
"08:46:56.6491937 AM","DllHost.exe","27228","RegOpenKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements","SUCCESS","Desired Access: Read, Write DAC"
"08:46:56.6492052 AM","DllHost.exe","27228","RegOpenKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001","SUCCESS","Desired Access: Write DAC"
"08:46:56.6492202 AM","DllHost.exe","27228","RegSetKeySecurity","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001","SUCCESS",""
"08:46:56.6492400 AM","DllHost.exe","27228","RegOpenKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001","SUCCESS","Desired Access: Delete, Write DAC"
"08:46:56.6492509 AM","DllHost.exe","27228","RegCloseKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001","SUCCESS",""
"08:46:56.6492616 AM","DllHost.exe","27228","RegDeleteKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001","SUCCESS",""
"08:46:56.6492907 AM","DllHost.exe","27228","RegCloseKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001","SUCCESS",""
"08:46:56.6493019 AM","DllHost.exe","27228","RegSetKeySecurity","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements","SUCCESS",""
"08:46:56.6493175 AM","DllHost.exe","27228","RegCloseKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements","SUCCESS",""
"08:46:56.6493278 AM","DllHost.exe","27228","RegOpenKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Description","SUCCESS","Desired Access: Read, Write DAC"
"08:46:56.6493387 AM","DllHost.exe","27228","RegQueryValue","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Description\Type","BUFFER TOO SMALL","Length: 0"
"08:46:56.6493490 AM","DllHost.exe","27228","RegQueryValue","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Description\Type","SUCCESS","Type: REG_DWORD, Length: 4, Data: 269484034"
"08:46:56.6493607 AM","DllHost.exe","27228","RegSetKeySecurity","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Description","SUCCESS",""
"08:46:56.6493759 AM","DllHost.exe","27228","RegCloseKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Description","SUCCESS",""
"08:46:56.6493854 AM","DllHost.exe","27228","RegQueryKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}","SUCCESS","Query: Name"
"08:46:56.6493978 AM","DllHost.exe","27228","RegOpenKey","HKLM\BCD00000000","SUCCESS","Desired Access: Write DAC"
"08:46:56.6494099 AM","DllHost.exe","27228","RegSetKeySecurity","HKLM\BCD00000000","SUCCESS",""
"08:46:56.6494259 AM","DllHost.exe","27228","RegOpenKey","HKLM\BCD00000000","SUCCESS","Desired Access: Read/Write, Write DAC"
"08:46:56.6494370 AM","DllHost.exe","27228","RegCloseKey","HKLM\BCD00000000","SUCCESS",""
"08:46:56.6494481 AM","DllHost.exe","27228","RegOpenKey","HKLM\BCD00000000\Description","SUCCESS","Desired Access: Write DAC"
"08:46:56.6494600 AM","DllHost.exe","27228","RegSetKeySecurity","HKLM\BCD00000000\Description","SUCCESS",""
"08:46:56.6494747 AM","DllHost.exe","27228","RegOpenKey","HKLM\BCD00000000\Description","SUCCESS","Desired Access: Read/Write, Write DAC"
"08:46:56.6494858 AM","DllHost.exe","27228","RegCloseKey","HKLM\BCD00000000\Description","SUCCESS",""
"08:46:56.6495012 AM","DllHost.exe","27228","RegSetValue","HKLM\BCD00000000\Description\FirmwareModified","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"08:46:56.6495303 AM","DllHost.exe","27228","RegSetKeySecurity","HKLM\BCD00000000\Description","SUCCESS",""
"08:46:56.6495457 AM","DllHost.exe","27228","RegCloseKey","HKLM\BCD00000000\Description","SUCCESS",""
"08:46:56.6495565 AM","DllHost.exe","27228","RegSetKeySecurity","HKLM\BCD00000000","SUCCESS",""
"08:46:56.6495709 AM","DllHost.exe","27228","RegCloseKey","HKLM\BCD00000000","SUCCESS",""
"08:46:56.6495879 AM","DllHost.exe","27228","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control","REPARSE","Desired Access: Read"
"08:46:56.6496038 AM","DllHost.exe","27228","RegOpenKey","HKLM\System\CurrentControlSet\Control","SUCCESS","Desired Access: Read"
"08:46:56.6496186 AM","DllHost.exe","27228","RegQueryValue","HKLM\System\CurrentControlSet\Control\WindowsSysPartDevice","NAME NOT FOUND","Length: 0"
"08:46:56.6496332 AM","DllHost.exe","27228","RegCloseKey","HKLM\System\CurrentControlSet\Control","SUCCESS",""
"08:46:56.6496461 AM","DllHost.exe","27228","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control","REPARSE","Desired Access: Read"
"08:46:56.6496602 AM","DllHost.exe","27228","RegOpenKey","HKLM\System\CurrentControlSet\Control","SUCCESS","Desired Access: Read"
"08:46:56.6496724 AM","DllHost.exe","27228","RegQueryValue","HKLM\System\CurrentControlSet\Control\SystemStartOptions","BUFFER TOO SMALL","Length: 0"
"08:46:56.6496848 AM","DllHost.exe","27228","RegQueryValue","HKLM\System\CurrentControlSet\Control\SystemStartOptions","SUCCESS","Type: REG_SZ, Length: 122, Data:  NOEXECUTE=OPTIN  HYPERVISORLAUNCHTYPE=AUTO  FVEBOOT=2670592"
"08:46:56.6496986 AM","DllHost.exe","27228","RegCloseKey","HKLM\System\CurrentControlSet\Control","SUCCESS",""
"08:46:56.6497114 AM","DllHost.exe","27228","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control","REPARSE","Desired Access: Read"
"08:46:56.6497244 AM","DllHost.exe","27228","RegOpenKey","HKLM\System\CurrentControlSet\Control","SUCCESS","Desired Access: Read"
"08:46:56.6497363 AM","DllHost.exe","27228","RegQueryValue","HKLM\System\CurrentControlSet\Control\FirmwareBootDevice","BUFFER TOO SMALL","Length: 0"
"08:46:56.6497503 AM","DllHost.exe","27228","RegQueryValue","HKLM\System\CurrentControlSet\Control\FirmwareBootDevice","SUCCESS","Type: REG_SZ, Length: 72, Data: multi(0)disk(0)rdisk(1)partition(2)"
"08:46:56.6497643 AM","DllHost.exe","27228","RegCloseKey","HKLM\System\CurrentControlSet\Control","SUCCESS",""
"08:46:56.6552175 AM","DllHost.exe","27228","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control","REPARSE","Desired Access: Read"
"08:46:56.6552470 AM","DllHost.exe","27228","RegOpenKey","HKLM\System\CurrentControlSet\Control","SUCCESS","Desired Access: Read"
"08:46:56.6552732 AM","DllHost.exe","27228","RegQueryValue","HKLM\System\CurrentControlSet\Control\WindowsSysPartDevice","NAME NOT FOUND","Length: 0"
"08:46:56.6552909 AM","DllHost.exe","27228","RegCloseKey","HKLM\System\CurrentControlSet\Control","SUCCESS",""
"08:46:56.6553054 AM","DllHost.exe","27228","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control","REPARSE","Desired Access: Read"
"08:46:56.6553196 AM","DllHost.exe","27228","RegOpenKey","HKLM\System\CurrentControlSet\Control","SUCCESS","Desired Access: Read"
"08:46:56.6553338 AM","DllHost.exe","27228","RegQueryValue","HKLM\System\CurrentControlSet\Control\SystemStartOptions","BUFFER TOO SMALL","Length: 0"
"08:46:56.6553460 AM","DllHost.exe","27228","RegQueryValue","HKLM\System\CurrentControlSet\Control\SystemStartOptions","SUCCESS","Type: REG_SZ, Length: 122, Data:  NOEXECUTE=OPTIN  HYPERVISORLAUNCHTYPE=AUTO  FVEBOOT=2670592"
"08:46:56.6553623 AM","DllHost.exe","27228","RegCloseKey","HKLM\System\CurrentControlSet\Control","SUCCESS",""
"08:46:56.6553761 AM","DllHost.exe","27228","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control","REPARSE","Desired Access: Read"
"08:46:56.6553897 AM","DllHost.exe","27228","RegOpenKey","HKLM\System\CurrentControlSet\Control","SUCCESS","Desired Access: Read"
"08:46:56.6554020 AM","DllHost.exe","27228","RegQueryValue","HKLM\System\CurrentControlSet\Control\FirmwareBootDevice","BUFFER TOO SMALL","Length: 0"
"08:46:56.6554151 AM","DllHost.exe","27228","RegQueryValue","HKLM\System\CurrentControlSet\Control\FirmwareBootDevice","SUCCESS","Type: REG_SZ, Length: 72, Data: multi(0)disk(0)rdisk(1)partition(2)"
"08:46:56.6554293 AM","DllHost.exe","27228","RegCloseKey","HKLM\System\CurrentControlSet\Control","SUCCESS",""
"08:46:56.6575866 AM","DllHost.exe","27228","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control","REPARSE","Desired Access: Read"
"08:46:56.6576121 AM","DllHost.exe","27228","RegOpenKey","HKLM\System\CurrentControlSet\Control","SUCCESS","Desired Access: Read"
"08:46:56.6576330 AM","DllHost.exe","27228","RegQueryValue","HKLM\System\CurrentControlSet\Control\WindowsSysPartDevice","NAME NOT FOUND","Length: 0"
"08:46:56.6576499 AM","DllHost.exe","27228","RegCloseKey","HKLM\System\CurrentControlSet\Control","SUCCESS",""
"08:46:56.6576648 AM","DllHost.exe","27228","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control","REPARSE","Desired Access: Read"
"08:46:56.6576847 AM","DllHost.exe","27228","RegOpenKey","HKLM\System\CurrentControlSet\Control","SUCCESS","Desired Access: Read"
"08:46:56.6577118 AM","DllHost.exe","27228","RegQueryValue","HKLM\System\CurrentControlSet\Control\SystemStartOptions","BUFFER TOO SMALL","Length: 0"
"08:46:56.6577252 AM","DllHost.exe","27228","RegQueryValue","HKLM\System\CurrentControlSet\Control\SystemStartOptions","SUCCESS","Type: REG_SZ, Length: 122, Data:  NOEXECUTE=OPTIN  HYPERVISORLAUNCHTYPE=AUTO  FVEBOOT=2670592"
"08:46:56.6577393 AM","DllHost.exe","27228","RegCloseKey","HKLM\System\CurrentControlSet\Control","SUCCESS",""
"08:46:56.6577536 AM","DllHost.exe","27228","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control","REPARSE","Desired Access: Read"
"08:46:56.6577672 AM","DllHost.exe","27228","RegOpenKey","HKLM\System\CurrentControlSet\Control","SUCCESS","Desired Access: Read"
"08:46:56.6577793 AM","DllHost.exe","27228","RegQueryValue","HKLM\System\CurrentControlSet\Control\FirmwareBootDevice","BUFFER TOO SMALL","Length: 0"
"08:46:56.6577910 AM","DllHost.exe","27228","RegQueryValue","HKLM\System\CurrentControlSet\Control\FirmwareBootDevice","SUCCESS","Type: REG_SZ, Length: 72, Data: multi(0)disk(0)rdisk(1)partition(2)"
"08:46:56.6578047 AM","DllHost.exe","27228","RegCloseKey","HKLM\System\CurrentControlSet\Control","SUCCESS",""
"08:46:56.6580842 AM","DllHost.exe","27228","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control","REPARSE","Desired Access: Read"
"08:46:56.6580985 AM","DllHost.exe","27228","RegOpenKey","HKLM\System\CurrentControlSet\Control","SUCCESS","Desired Access: Read"
"08:46:56.6581115 AM","DllHost.exe","27228","RegQueryValue","HKLM\System\CurrentControlSet\Control\WindowsSysPartDevice","NAME NOT FOUND","Length: 0"
"08:46:56.6581254 AM","DllHost.exe","27228","RegCloseKey","HKLM\System\CurrentControlSet\Control","SUCCESS",""
"08:46:56.6581379 AM","DllHost.exe","27228","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control","REPARSE","Desired Access: Read"
"08:46:56.6581507 AM","DllHost.exe","27228","RegOpenKey","HKLM\System\CurrentControlSet\Control","SUCCESS","Desired Access: Read"
"08:46:56.6581625 AM","DllHost.exe","27228","RegQueryValue","HKLM\System\CurrentControlSet\Control\SystemStartOptions","BUFFER TOO SMALL","Length: 0"
"08:46:56.6581742 AM","DllHost.exe","27228","RegQueryValue","HKLM\System\CurrentControlSet\Control\SystemStartOptions","SUCCESS","Type: REG_SZ, Length: 122, Data:  NOEXECUTE=OPTIN  HYPERVISORLAUNCHTYPE=AUTO  FVEBOOT=2670592"
"08:46:56.6581885 AM","DllHost.exe","27228","RegCloseKey","HKLM\System\CurrentControlSet\Control","SUCCESS",""
"08:46:56.6582018 AM","DllHost.exe","27228","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control","REPARSE","Desired Access: Read"
"08:46:56.6582145 AM","DllHost.exe","27228","RegOpenKey","HKLM\System\CurrentControlSet\Control","SUCCESS","Desired Access: Read"
"08:46:56.6582284 AM","DllHost.exe","27228","RegQueryValue","HKLM\System\CurrentControlSet\Control\FirmwareBootDevice","BUFFER TOO SMALL","Length: 0"
"08:46:56.6582402 AM","DllHost.exe","27228","RegQueryValue","HKLM\System\CurrentControlSet\Control\FirmwareBootDevice","SUCCESS","Type: REG_SZ, Length: 72, Data: multi(0)disk(0)rdisk(1)partition(2)"
"08:46:56.6582536 AM","DllHost.exe","27228","RegCloseKey","HKLM\System\CurrentControlSet\Control","SUCCESS",""
"08:46:56.6587652 AM","DllHost.exe","27228","RegQueryKey","HKLM\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}","SUCCESS","Query: Name"
"08:46:56.6587815 AM","DllHost.exe","27228","RegOpenKey","HKLM\BCD00000000","SUCCESS","Desired Access: Write DAC"
"08:46:56.6587993 AM","DllHost.exe","27228","RegSetKeySecurity","HKLM\BCD00000000","SUCCESS",""
"08:46:56.6588203 AM","DllHost.exe","27228","RegOpenKey","HKLM\BCD00000000","SUCCESS","Desired Access: Read/Write, Write DAC"
"08:46:56.6588326 AM","DllHost.exe","27228","RegCloseKey","HKLM\BCD00000000","SUCCESS",""
"08:46:56.6588438 AM","DllHost.exe","27228","RegOpenKey","HKLM\BCD00000000\Description","SUCCESS","Desired Access: Read, Write DAC"
"08:46:56.6588549 AM","DllHost.exe","27228","RegQueryValue","HKLM\BCD00000000\Description\System","BUFFER TOO SMALL","Length: 0"
